DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUEXP,Education spending,PRY_NTRY,Primary to post-secondary non-tertiary,PC_GDP,% of GDP,A,Annual,2016,,3.380946,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,PARTEMP,Part-time employment rate,MEN,Men,PC_EMP,% of employment,A,Annual,2016,,9.376945412,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TRADESERV,Trade in services,IMP,Imports,MLN_USD,Million US dollars,A,Annual,2016,,3126563,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUADULT,Adult education level,UPPSRY_WOMEN,"Upper secondary, women",PC_25_64,% of 25-64 year-olds,A,Annual,2016,,39.513535,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GGCOST,Government production costs,COMPEMPLOYEE,Compensation of employees,PC_GDP,% of GDP,A,Annual,2016,,10.34,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,CGEXP,Central government spending,PUBORD,Public order and safety,PC,Percentage,A,Annual,2016,,4.83,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,CGEXP,Central government spending,ENVPROT,Environmental protection,PC,Percentage,A,Annual,2016,,0.92,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TEACHINGHR,Teaching hours,UPPSRY,Upper secondary,HR_YEAR,Hours per year,A,Annual,2016,,799.20715,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,FDIRESTR,FDI restrictiveness,TRANSPORT,Transport,RESTR,0 = open	 1 = closed,A,Annual,2016,,0.209,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,FIXWIRED,Fixed broadband subscriptions,FIBRE,Fibre/LAN,100HAB,Per 100 inhabitants,A,Annual,2016,,6.168,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,QGDP,Quarterly GDP,TOT,Total,PC_CHGPP,"Percentage change, previous period",A,Annual,2016,,1.88783993,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUADULT,Adult education level,UPPSRY,Upper secondary,PC_25_64,% of 25-64 year-olds,A,Annual,2016,,42.170442,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CROPYIELD,Crop production,WHEAT,Wheat,THND_TONNE,Thousand tonnes,A,Annual,2016,,298555.061,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,MEATCONSUMP,Meat consumption,SHEEP,Sheep meat,THND_TONNE,Thousand tonnes,A,Annual,2016,,2072.514,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,NEET,"Youth not in employment, education or training (NEET)",20_24,20-24 year-olds,PC_AGE,% in same age group,A,Annual,2016,,17.086719,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,FIXWIRED,Fixed broadband subscriptions,TOT,Total,100HAB,Per 100 inhabitants,A,Annual,2016,,29.401,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,YNGPOP,Young population,TOT,Total,PC_POP,% of population,A,Annual,2016,,18.1496189411832,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,ELECTRICITY,Electricity generation,NUCLEAR,Nuclear,GWH,Gigawatt-hours,A,Annual,2016,,1873714,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,GDEXPRD,Gross domestic spending on R&D,TOT,Total,MLN_USD,Million US dollars,A,Annual,2016,,1308320.67302291,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,GDP,Gross domestic product (GDP),TOT,Total,MLN_USD,Million US dollars,A,Annual,2016,,56126230.361,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,AIREMISSION,Air and GHG emissions,NOX,Nitrogen oxides (NOx),KG_CAP,Kilograms/capita,A,Annual,2016,,21.398,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,AIREMISSION,Air and GHG emissions,CO,Carbon monoxide (CO),KG_CAP,Kilograms/capita,A,Annual,2016,,67.647,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,INSURANCEEXP,Insurance spending,TOT,Total,PC_GDP,% of GDP,A,Annual,2016,,8.741,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,LFPR,Labour force participation rate,15_64,15-64 year-olds,PC_AGE,% in same age group,A,Annual,2016,,73.7321352289596,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TAXENV,Environmental tax,POL,Pollution,PC_TOT_TAX,% of taxation,A,Annual,2016,,0.23,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TAXENV,Environmental tax,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2016,,7.15,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TAXENV,Environmental tax,RES,Resources,PC_GDP,% of GDP,A,Annual,2016,,0.04,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TAXENV,Environmental tax,TRANSPORT,Transport,PC_GDP,% of GDP,A,Annual,2016,,0.56,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TAXENV,Environmental tax,ENRG,Energy,PC_GDP,% of GDP,A,Annual,2016,,1.67,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUPRIVEXP,Private spending on education,EARLYCHILDEDU,Early childhood education,PC_GDP,% of GDP,A,Annual,2016,,0.1444879,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUPRIVEXP,Private spending on education,PRY,Primary,PC_GDP,% of GDP,A,Annual,2016,,0.1133677,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUEXP,Education spending,EARLYCHILDEDU,Early childhood education,PC_GDP,% of GDP,A,Annual,2016,,0.8615885,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TEACHERSALARY,Teachers' salaries,UPPSRY_15YREXP,"Upper secondary,15 years' experience",IDX2010,2010=100,A,Annual,2016,,101.89247,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TEACHER,Teachers by age,SRY_40_49,"Secondary, 40-49 years",PC,Percentage,A,Annual,2016,,28.426,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TEACHER,Teachers by age,SRY_30_39,"Secondary, 30-39 years",PC,Percentage,A,Annual,2016,,24.953,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TEACHER,Teachers by age,PRY_40_49,"Primary, 40-49 years",PC,Percentage,A,Annual,2016,,29.067,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TEACHER,Teachers by age,PRY_30_39,"Primary, 30-39 years",PC,Percentage,A,Annual,2016,,27.034,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TEACHER,Teachers by age,TRY_LT30,"Tertiary, under 30 years",PC,Percentage,A,Annual,2016,,9.034,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GRADRATETRY,Tertiary graduation rate,MSTR_MEN,"Master's or equivalent level, men",PC,Percentage,A,Annual,2016,,10.877,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GRADRATETRY,Tertiary graduation rate,TRY_WOMEN,"Tertiary, women",PC,Percentage,A,Annual,2016,,43.686,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TAXENV,Environmental tax,RES,Resources,PC_TOT_TAX,% of taxation,A,Annual,2016,,0.05,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TAXENV,Environmental tax,POL,Pollution,PC_TOT_TAX,% of taxation,A,Annual,2016,,0.16,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,WORKEXPOV,Working hours needed to exit poverty,SNGL2CHLD,"Single, 2 children",HR_MINWAGE,Hours at minimum wage,A,Annual,2016,,37,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,POLLUTIONEXP,Air pollution exposure,EXPOS2PM25,Exposure to PM2.5,MICGRCUBM,Micrograms per cubic metre,A,Annual,2016,,14.042,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,PATENT_ENV,Patents on environment technologies,TOT,Total,PC,Percentage,A,Annual,2016,,12.55,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,FINDISINWKHR,Financial disincentive to increase working hours,MINWAGE,Earning minimum wage,PC_EARN,% of earnings,A,Annual,2016,,33,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,WAGEGAP,Gender wage gap,EMPLOYEE,Employees,PC,Percentage,A,Annual,2016,,13.4498489357379,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,HOUSECOST,Housing prices,NOMINAL,Nominal house prices,IDX2015,2015=100,A,Annual,2016,,105.334646292063,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TAXENV,Environmental tax,TOT,Total,PC_GDP,% of GDP,A,Annual,2016,,1.68,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,INDPROD,Industrial production,TOT,Total,IDX2015,2015=100,A,Annual,2016,,100.1828,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CPI,Inflation (CPI),ENRG,Energy,IDX2015,2015=100,A,Annual,2016,,94.96341,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUTRY,Population with tertiary education,55_64_WOMEN,55-64 year-old women,PC_AGE,% in same age group,A,Annual,2016,,26.175779,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,HHEXP,Household spending,TOT,Total,AGRWTH,Annual growth rate (%),A,Annual,2016,,2.24051908738676,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,LFPR,Labour force participation rate,15MORE,15 year-olds or more,PC_AGE,% in same age group,A,Annual,2016,,60.3298014278623,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TRADEGOODSERV,Trade in goods and services,NTRADE,Net trade,MLN_USD,Million US dollars,A,Annual,2016,,-5273.033,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2016,,7.6686949,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,FERTILITY,Fertility rates,TOT,Total,CHD_WOMAN,Children/woman,A,Annual,2016,,1.68,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUADULT,Adult education level,UPPSRY_MEN,"Upper secondary, men",PC_25_64,% of 25-64 year-olds,A,Annual,2016,,44.845226,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GGCOST,Government production costs,GSUSE,Goods and services used,PC_GDP,% of GDP,A,Annual,2016,,9.22,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,LFPR,Labour force participation rate,65MORE,65 year-olds or more,PC_AGE,% in same age group,A,Annual,2016,,14.5788171358523,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,FDIRESTR,FDI restrictiveness,PRIMSECT,Primary sector,RESTR,0 = open	 1 = closed,A,Annual,2016,,0.093,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,FDIRESTR,FDI restrictiveness,TOT,Total,RESTR,0 = open	 1 = closed,A,Annual,2016,,0.064,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,FIXWIRED,Fixed broadband subscriptions,CABLE,Cable,NBR,Number,A,Annual,2016,,129209583,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,FAMPUBEXP,Family benefits public spending,INCASH,In cash,PC_GDP,% of GDP,A,Annual,2016,,1.128,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUADULT,Adult education level,TRY,Tertiary,PC_25_64,% of 25-64 year-olds,A,Annual,2016,,35.277171,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUEXP,Education spending,TRY,Tertiary,USD_STUDENT,US dollars/student,A,Annual,2016,,16114.98,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CGEXP,Central government spending,EDU,Education,PC,Percentage,A,Annual,2016,,7.35,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,AGRSUPP,Agricultural support,TSE,Total support (TSE),MLN_USD,Million US dollars,A,Annual,2016,,302362.55898,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CGEXP,Central government spending,DEF,Defence,PC,Percentage,A,Annual,2016,,9.01,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TAXSS,Social security contributions,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2016,,25.923,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TAXCORP,Tax on corporate profits,TOT,Total,PC_TOT_TAX,% of taxation,A,Annual,2016,,9.425,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,LTUNEMP,Long-term unemployment rate,TOT,Total,PC_UNEMP,% of unemployed,A,Annual,2016,,30.9768743826833,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,PUBUNEMPEXP,Public unemployment spending,TOT,Total,PC_GDP,% of GDP,A,Annual,2016,,0.663,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,MEATCONSUMP,Meat consumption,SHEEP,Sheep meat,KG_CAP,Kilograms/capita,A,Annual,2016,,1.333,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,MEATCONSUMP,Meat consumption,POULTRY,Poultry meat,KG_CAP,Kilograms/capita,A,Annual,2016,,29.776,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,WKGPOP,Working age population,TOT,Total,PC_POP,% of population,A,Annual,2016,,65.5616285113958,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,GDEXPRD,Gross domestic spending on R&D,TOT,Total,PC_GDP,% of GDP,A,Annual,2016,,2.37771627954515,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,20.053,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,GDP,Gross domestic product (GDP),TOT,Total,USD_CAP,US dollars/capita,A,Annual,2016,,41966.381208,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CPI,Inflation (CPI),FOOD,Food,AGRWTH,Annual growth rate (%),A,Annual,2016,,0.3929501,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,AIREMISSION,Air and GHG emissions,CO,Carbon monoxide (CO),THND_TONNE,Thousand tonnes,A,Annual,2016,,79109.89,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TAXREV,Tax revenue,TOT,Total,PC_GDP,% of GDP,A,Annual,2016,,33.568,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,LFPR,Labour force participation rate,15_24,15-24 year-olds,PC_AGE,% in same age group,A,Annual,2016,,46.3610921806614,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,RENEWABLE,Renewable energy,EXCLUSOLIDBIO,Total excluding solid biofuels,PC_PRYENRGSUPPLY,% of primary energy supply,A,Annual,2016,,6.34,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,WOMENTEACHER,Women teachers,SRY,Secondary,PC_TEACHER,% of teachers,A,Annual,2016,,65.004,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,WOMENTEACHER,Women teachers,EARLYCHILDEDU,Early childhood education,PC_TEACHER,% of teachers,A,Annual,2016,,100.447,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,WATERABST,Water withdrawals,TOT,Total,GROSSABSTRACTIONPCTOTALRR,Gross abstractions as percentage of total renewable resources,A,Annual,2016,,7.45,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GRADRATETRY,Tertiary graduation rate,TRY_MEN,"Tertiary, men",PC,Percentage,A,Annual,2016,,29.688,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TAXENV,Environmental tax,TRANSPORT,Transport,PC_GDP,% of GDP,A,Annual,2016,,0.43,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TRADEGOOD,Trade in goods,EXP,Exports,PC_CHGPP,"Percentage change, previous period",A,Annual,2016,,-1.15655,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GRADRATE,Secondary graduation rate,UPPSRY_MEN,"Upper secondary, men",PC,Percentage,A,Annual,2016,,75.039,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,GRADRATE,Secondary graduation rate,UPPSRY,Upper secondary,PC,Percentage,A,Annual,2016,,78.132,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_AVEWAGE,Hours at average wage,A,Annual,2016,,22,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TAXENV,Environmental tax,ENRG,Energy,PC_TOT_TAX,% of taxation,A,Annual,2016,,3.83,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,WORKEXPOV,Working hours needed to exit poverty,UNEMP_COUPL2CHLD,"Jobless couple, 2 children",HR_67PC_AVEWAGE,Hours at 67% average wage,A,Annual,2016,,32,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,POLLUTIONEXP,Air pollution exposure,EXPOS2PM25,Exposure to PM2.5,PC_POP,% of population,A,Annual,2016,,61.633,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,MININCBEN,Adequacy of minimum income benefits,SNGL2CHLD,"Single, 2 children",PC_MDI,% of median disposable income,A,Annual,2016,,40,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,MININCBEN,Adequacy of minimum income benefits,COUPL2CHLD,"Couple, 2 children",PC_MDI,% of median disposable income,A,Annual,2016,,39,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,FINDISINWKHR,Financial disincentive to increase working hours,AVEWAGE,Earning average wage,PC_EARN,% of earnings,A,Annual,2016,,37,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,MATPROD,Material productivity,TOTMAT,Total materials,USD_KG,US dollars/kilogram,A,Annual,2016,,2.3512,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,HOUSECOST,Housing prices,REAL,Real house prices,IDX2015,2015=100,A,Annual,2016,,104.12625048057,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,BENUNEMPPC,"Benefits in unemployment, share of previous income",1YEAR,After 1 year,PC_PWI,% of previous in-work income,A,Annual,2016,,44,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,M1,Narrow money (M1),TOT,Total,IDX2015,2015=100,A,Annual,2016,,109.6009,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,WAGELEVEL,Wage levels,HPAY,High pay,PC,Percentage,A,Annual,2016,,22.0236859732504,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,M3,Broad money (M3),TOT,Total,IDX2015,2015=100,A,Annual,2016,,106.5939,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,TRADEGOODSERV,Trade in goods and services,EXP,Exports,PC_GDP,% of GDP,A,Annual,2016,,28.2875112249433,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUPUBEXP,Public spending on education,PRY_NTRY,Primary to post-secondary non-tertiary,PC_GDP,% of GDP,A,Annual,2016,,3.134171,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUPRIVEXP,Private spending on education,TRY,Tertiary,PC_GDP,% of GDP,A,Annual,2016,,0.5247123,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUEXPTRY,Spending on tertiary education,HH,Household,PC_EDUEXP,% of education spending,A,Annual,2016,,23.05829,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,HOUSECOST,Housing prices,NOMINAL,Nominal house prices,IDX2015,2015=100,A,Annual,2014,,95.5802918429477,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TAXENV,Environmental tax,TOT,Total,PC_GDP,% of GDP,A,Annual,2014,,1.63,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,INDPROD,Industrial production,TOT,Total,IDX2015,2015=100,A,Annual,2014,,99.46916,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,CPI,Inflation (CPI),ENRG,Energy,IDX2015,2015=100,A,Annual,2014,,111.5426,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,EDUTRY,Population with tertiary education,55_64_WOMEN,55-64 year-old women,PC_AGE,% in same age group,A,Annual,2014,,24.578567,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,HHEXP,Household spending,TOT,Total,AGRWTH,Annual growth rate (%),A,Annual,2014,,1.89332968539323,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,LFPR,Labour force participation rate,15MORE,15 year-olds or more,PC_AGE,% in same age group,A,Annual,2014,,60.1485436652103,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,TRADEGOODSERV,Trade in goods and services,NTRADE,Net trade,MLN_USD,Million US dollars,A,Annual,2014,,163746.593,,A,,,,,,,	
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,UNEMPEDU,Unemployment rates by education level,UPPSRY_NTRY,"Upper secondary, non-tertiary",PC_25_64,% of 25-64 year-olds,A,Annual,2014,,8.018872,,A,,,,,,,	
